"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202411","경원선","방학","592","8","12485","2026","16220","7181","34241","10022","31378","21711","22032","11776","18237","11796","17910","11147","19154","13017","17100","13968","16082","16081","15851","18860","17044","22757","17532","26551","17924","30578","9732","26344","7137","15443","6239","13059","4388","11742","2052","6560","363","2714","0","3","0","0","0","0","20241203"
"202411","경원선","보산","34","1","1738","420","1987","1354","3872","2486","4047","3395","3551","1715","3376","1624","3231","1666","3062","1546","3134","2097","3060","2340","3338","2717","4953","3277","4970","4211","3269","4182","2033","4569","1409","3528","931","2954","484","2372","223","1895","27","802","1","2","0","0","0","0","20241203"
"202411","경원선","서빙고","52","0","1154","806","2227","4152","3337","4394","4121","9394","3637","4876","3795","4229","2987","3481","3898","3715","4345","5874","4883","6143","6050","7577","9539","6227","12332","4347","8260","4436","3241","3810","2330","1921","2262","1824","1415","1627","319","905","27","282","0","0","0","0","0","0","20241203"
"202411","경원선","석계","1398","8","5829","1874","10789","4580","22119","5512","24812","9310","17420","7540","14983","7546","13720","9506","14220","10017","13850","11283","12501","12774","12152","16587","13549","21396","13215","26613","11048","34444","8094","25015","6588","16955","6363","14871","5128","12829","2888","7849","158","1952","0","0","0","0","0","0","20241203"
"202411","경원선","소요산","112","1","498","434","532","789","1570","1348","2334","2193","1915","4651","2442","10180","3345","13818","4981","12000","9073","9505","12787","7661","15060","4361","11925","2942","6647","2300","3004","1626","867","1247","572","982","234","647","159","609","74","492","5","300","0","19","0","0","0","0","20241203"
"202411","경원선","신이문","1669","28","9126","1587","14853","3783","36667","4543","38687","8229","23563","5255","16233","6192","14180","7642","14023","8940","13146","9977","11397","10992","10658","15813","11945","18848","10995","23318","9238","30597","5708","24594","3788","15461","3034","14637","2469","13507","1022","7884","110","2063","0","0","0","0","0","0","20241203"
"202411","경원선","양주","2461","22","6120","1474","11798","5393","31301","11721","24608","11450","19606","9130","16819","7237","15050","7704","14170","9665","13889","10411","11608","10838","12067","11954","13079","13449","13696","20392","13811","23382","6585","21657","3819","16245","2749","11136","1813","10853","863","6032","133","2798","0","17","0","0","0","0","20241203"
"202411","경원선","연천","1","0","234","6","705","530","1253","902","3716","3108","2571","2549","1607","3316","1768","3980","2759","3685","3321","2988","3870","2373","3821","1864","3533","1898","2661","1846","1805","1686","681","1563","461","1276","176","578","108","460","51","319","2","216","0","6","0","0","0","0","20241203"
"202411","경원선","옥수","0","0","0","45","6","49","27","37","180","348","48","40","38","249","31","238","28","90","21","10","46","12","32","31","521","81","425","42","65","32","456","26","100","32","57","16","22","14","22","8","0","0","0","0","0","0","0","0","20241203"
"202411","경원선","왕십리(성동구청)","980","11","5931","1542","9303","7138","28293","13617","42831","23182","28773","22028","19061","21390","20855","24454","25470","26751","27919","27813","28870","27364","33586","31445","39632","37277","41974","50937","38339","68915","30465","49514","30374","29559","33234","25089","28085","21302","12809","12149","1339","4360","0","0","0","0","0","0","20241203"
"202411","경원선","외대앞","533","27","5329","4252","8383","16431","21178","7148","25258","29808","16889","15054","13391","19184","17802","19111","18269","17483","17325","15142","20147","17315","22616","15399","32996","17393","37147","21871","22229","26936","13971","21252","11681","14414","13426","14952","9164","15822","4780","11333","357","3162","0","0","0","0","0","0","20241203"
"202411","경원선","월계","1195","5","5263","1314","10535","2463","26231","7112","24835","14729","16212","14504","13238","8440","12643","7441","14555","9293","14633","12420","11430","9773","12783","10851","16833","14513","15014","16205","10636","23902","6018","16918","4344","10330","3800","9590","3317","8587","1233","5303","83","1401","0","2","0","0","0","0","20241203"
"202411","경원선","응봉","124","0","1195","189","3431","1081","7266","1441","7376","2151","5094","1574","3846","1407","3143","1500","3042","1800","2667","2208","2686","2513","2986","2959","3264","4138","3070","4582","2603","5516","1540","4728","1165","3009","801","2447","553","2227","256","1342","21","444","0","0","0","0","0","0","20241203"
"202411","경원선","의정부","3097","17","10782","2747","29761","7904","50537","13063","50181","37401","31393","37911","26931","28812","29620","31295","32207","34676","33883","37335","34922","36042","37898","35090","41224","38556","44449","50238","43974","58563","26371","52961","24970","31665","17929","26767","13939","22372","7519","16165","1174","9050","0","0","0","0","0","0","20241203"
"202411","경원선","이촌(국립중앙박물관)","83","14","1286","488","3929","2575","9797","4748","11183","8971","9138","5258","7409","4158","6728","4130","6985","4087","7276","5063","6615","4985","7831","5988","9108","6387","10886","7677","9641","8489","5182","6727","4216","4771","3689","4288","2222","4016","651","2256","58","773","0","0","0","0","0","0","20241203"
"202411","경원선","전곡","4","0","593","13","1175","487","2663","648","4430","1928","3102","1731","2662","1728","2348","2073","2459","2343","2633","2334","2725","2131","2789","2015","3072","2530","2774","3007","1865","3289","1203","3131","1066","1702","663","1239","367","1225","267","938","7","576","0","3","0","0","0","0","20241203"
"202411","경원선","지행","113","3","4765","1007","10650","2502","20677","6599","22652","13996","15444","7703","13425","7195","12187","7456","11384","7960","11555","9877","10551","11089","10689","13559","11578","15525","12241","19599","11803","22253","7731","18862","6352","13323","5462","10487","3666","9485","2186","5922","349","3762","0","0","0","0","0","0","20241203"
"202411","경원선","창동","0","0","0","0","2","0","2","0","11","0","7","0","18","0","12","0","13","0","12","0","12","0","11","0","7","0","5","0","6","0","4","0","3","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","20241203"
"202411","경원선","청량리(서울시립대입구)","1433","20","5378","1741","8435","17333","31124","19250","46225","25558","29264","36229","32818","32799","34278","42980","38486","36524","36349","33090","37333","40759","34494","42778","47601","41675","40869","41642","39538","56213","27094","41237","32496","22127","20984","23519","12758","14995","5863","6986","243","3523","1","0","0","0","0","0","20241203"
"202411","경원선","청산","0","0","54","3","182","145","653","274","595","315","294","188","293","212","269","279","221","230","225","278","329","231","328","251","408","285","444","258","264","297","114","276","105","162","34","130","13","97","18","82","3","63","0","0","0","0","0","0","20241203"
"202411","경원선","한남","102","0","982","705","1483","5517","2877","10967","3133","14329","3357","11487","3962","6894","4698","5167","4924","4874","4340","5170","6043","4331","7847","4581","8990","5277","15323","6296","13728","6421","6908","4610","5464","2149","5302","2080","4630","1489","1736","935","92","327","0","0","0","0","0","0","20241203"
"202411","경원선","회룡","2088","36","15630","2626","29315","6072","58744","9064","52321","14010","33151","11585","27958","11899","25604","13673","24477","16189","21374","18092","18481","20610","17099","25243","17244","30223","15992","39232","12725","47694","7340","43207","5955","25846","5387","21169","3703","18118","1485","11054","286","4977","0","0","0","0","0","0","20241203"
"202411","경의선","가좌","14","5","3385","367","8124","3276","23376","4546","27581","11711","13798","9177","10105","6917","9890","6823","9491","7612","8326","9184","8022","8376","9490","10447","10570","12243","10486","15828","9991","21764","5688","17080","4531","9711","3742","6885","2887","7263","1173","4740","17","609","0","1","0","0","0","0","20241203"
"202411","경의선","강매","0","0","2507","244","7794","844","19735","1272","18006","3702","8842","1488","6362","1483","4928","1660","4516","2012","4260","2457","3278","3028","3047","4215","3527","5995","3277","7819","3593","12927","1318","11244","912","6703","726","6480","490","5703","269","3165","3","1239","0","0","0","0","0","0","20241203"
"202411","경의선","검암","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20241203"
"202411","경의선","계양","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20241203"
"202411","경의선","곡산","21","0","355","106","935","701","1896","1692","1712","2774","1133","1180","1130","872","935","817","864","932","851","942","1113","857","1134","953","1290","1101","2145","1386","2140","1741","636","1247","370","805","372","757","246","634","118","409","4","59","0","0","0","0","0","0","20241203"
"202411","경의선","공덕","24","4","800","75","1865","2300","4912","8242","6054","20410","5612","9292","5945","4244","5865","4218","5659","4074","6160","4315","5951","3971","6141","4005","7951","5361","12830","7356","17968","7778","8652","5205","7414","3591","7483","3675","5978","3086","2671","1908","229","280","0","0","0","0","0","0","20241203"
"202411","경의선","금릉","115","3","4043","231","14371","2772","22035","6088","17735","10979","11859","6200","9379","4917","9226","4755","8589","5396","8113","6530","7377","7696","7733","8170","9417","11824","10705","14728","11171","17738","5273","16946","4418","10296","3460","8855","2663","8165","546","5606","70","1685","0","0","0","0","0","0","20241203"
"202411","경의선","금촌","145","2","3958","354","10410","4434","20211","9717","19850","17715","13398","9222","11646","8256","11954","8134","12202","10883","12207","10278","11004","9287","12770","11196","14764","14789","15739","16773","17505","18101","7665","16386","5543","11579","4186","9112","2739","8031","585","5858","134","1792","0","0","0","0","0","0","20241203"
"202411","경의선","능곡","116","1","4562","647","9853","1912","22342","3139","19947","8304","11541","5093","8696","4476","7438","4451","7302","4953","6775","5542","6257","5893","6673","7206","7936","9369","8456","12954","6929","17456","3709","13893","3219","8736","2197","8471","1424","7031","673","4791","85","2661","0","0","0","0","0","0","20241203"
"202411","경의선","디지털미디어시티","4","0","1264","514","3749","1591","10703","2006","11358","4996","6609","4273","5057","2775","4357","2877","4562","2978","4253","3634","4070","3210","4255","3961","5413","5360","5746","7429","5815","11272","3147","8139","2241","5165","1808","4147","1616","4500","830","2770","54","438","0","0","0","0","0","0","20241203"
"202411","경의선","문산","1257","4","3184","28","9233","2401","16717","7838","17317","14708","12664","6535","9297","9309","9865","9977","10438","9461","10641","9961","11617","8183","11928","10312","12728","10368","14653","12806","12343","15148","5481","15399","3928","10328","2856","7094","2057","7530","136","5380","0","2823","0","4","0","0","0","0","20241203"
"202411","경의선","백마","185","3","5959","888","17289","7181","36025","6944","28053","11538","16004","7094","12656","5779","11145","5055","11997","6762","10192","7663","8896","8608","10271","9949","13304","13467","13571","18540","11611","28718","5012","27551","3957","14767","3596","14646","2918","12222","812","9570","74","1316","0","0","0","0","0","0","20241203"
